order_id,order_date,customer_id,city,device,channel,source,medium,campaign_name,coupon_code,product_count,order_revenue,shipping_cost,discount_amount,refund_amount,net_revenue,order_status,payment_method
SP-2024-003244,2024-11-11 19:08:13,CUST-00268,Istanbul,mobile,Referral,trendyol.com,referral,,,1,5089.0,0.0,0.0,0.0,5089.0,completed,credit_card
SP-2024-003245,2024-11-11 10:16:28,CUST-04476,Izmir,tablet,Paid Social,facebook,cpc,SP_Meta_Retargeting_Kasim,,5,7695.0,0.0,0.0,0.0,7695.0,completed,credit_card
SP-2024-003246,2024-11-11 10:16:05,CUST-01137,Bursa,mobile,Organic Search,google,organic,,,3,3887.0,29.9,0.0,0.0,3887.0,completed,pay_at_door
SP-2024-003247,2024-11-11 12:34:46,CUST-01936,Bursa,mobile,Organic Search,google,organic,,BAHAR25,3,12267.0,0.0,916.02,0.0,11350.98,completed,credit_card
SP-2024-003248,2024-11-11 15:13:37,CUST-00706,Samsun,mobile,Organic Search,google,organic,,BAHAR25,2,2958.0,29.9,448.56,0.0,2509.44,completed,credit_card
SP-2024-003249,2024-11-11 21:58:27,CUST-00941,Bursa,mobile,Organic Search,google,organic,,ILKALIS10,1,2849.0,29.9,146.38,0.0,2702.62,completed,credit_card
SP-2024-003250,2024-11-11 19:06:12,CUST-04296,Istanbul,desktop,Organic Search,google,organic,,UCRETSIZ_KARGO,3,4037.0,29.9,700.43,0.0,3336.57,completed,debit_card
SP-2024-003251,2024-11-11 14:17:46,CUST-02918,Ankara,mobile,Organic Search,google,organic,,,5,13505.0,0.0,619.72,0.0,12885.28,completed,pay_at_door
SP-2024-003252,2024-11-11 20:58:28,CUST-01779,Gaziantep,desktop,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,,7,16343.0,0.0,2627.37,0.0,13715.63,completed,credit_card
SP-2024-003253,2024-11-11 22:34:34,CUST-04350,Konya,mobile,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,,3,6257.0,0.0,106.36,0.0,6150.64,completed,credit_card
SP-2024-003254,2024-11-11 10:50:09,CUST-01779,Gaziantep,desktop,Referral,blog.sporthink.com.tr,referral,,,3,10507.0,0.0,1344.31,0.0,9162.69,cancelled,debit_card
SP-2024-003255,2024-11-11 13:49:37,CUST-04669,Balikesir,desktop,Organic Search,google,organic,,BAHAR25,1,1879.0,29.9,494.1,0.0,1384.9,completed,pay_at_door
SP-2024-003256,2024-11-11 10:18:50,CUST-02648,Istanbul,desktop,Organic Search,google,organic,,HOSGELDIN15,4,7876.0,0.0,2144.38,0.0,5731.62,completed,pay_at_door
SP-2024-003257,2024-11-11 16:17:08,CUST-01758,Izmir,desktop,Organic Search,google,organic,,HOSGELDIN15,3,8007.0,0.0,573.33,0.0,7433.67,completed,credit_card
SP-2024-003258,2024-11-11 04:36:45,CUST-04107,Istanbul,desktop,Paid Search,google,cpc,SP_Google_Display_Remarketing,SPORCU10,4,12216.0,0.0,914.25,0.0,11301.75,completed,credit_card
SP-2024-003259,2024-11-11 20:32:04,CUST-04404,Ankara,desktop,Direct,(direct),(none),,,4,7706.0,0.0,190.81,0.0,7515.19,completed,bank_transfer
SP-2024-003260,2024-11-11 23:33:30,CUST-01037,Izmir,desktop,Organic Search,google,organic,,KISFIRSATI,1,1979.0,29.9,231.65,0.0,1747.35,completed,pay_at_door
SP-2024-003261,2024-11-11 11:35:42,CUST-02289,Istanbul,mobile,Direct,(direct),(none),,,5,6655.0,0.0,116.4,0.0,6538.6,completed,credit_card
SP-2024-003262,2024-11-11 17:07:31,CUST-00729,Istanbul,mobile,Direct,(direct),(none),,KISFIRSATI,1,1219.0,29.9,119.92,0.0,1099.08,completed,debit_card
SP-2024-003263,2024-11-11 17:05:22,CUST-03248,Mugla,tablet,Direct,(direct),(none),,,2,938.0,29.9,0.0,0.0,938.0,completed,credit_card
SP-2024-003264,2024-11-11 21:55:48,CUST-04957,Istanbul,mobile,Direct,(direct),(none),,ILKALIS10,1,4569.0,0.0,966.31,0.0,3602.69,completed,credit_card
SP-2024-003265,2024-11-11 21:59:49,CUST-04847,Izmir,mobile,Organic Search,google,organic,,BLACKFRIDAY30,1,1939.0,29.9,233.59,0.0,1705.41,completed,debit_card
SP-2024-003266,2024-11-11 13:18:56,CUST-00777,Antalya,desktop,Direct,(direct),(none),,SPORCU10,2,6258.0,0.0,829.05,2548.63,2880.32,refunded,credit_card
SP-2024-003267,2024-11-11 16:04:45,CUST-02321,Aydin,mobile,Direct,(direct),(none),,SPORCU10,1,2299.0,29.9,349.5,0.0,1949.5,pending,credit_card
SP-2024-003268,2024-11-11 10:45:48,CUST-02344,Ankara,desktop,Paid Social,instagram,cpc,SP_Meta_BrandAwareness_Q4_2024,UCRETSIZ_KARGO,1,989.0,29.9,73.58,0.0,915.42,completed,debit_card
SP-2024-003269,2024-11-11 19:52:45,CUST-01971,Istanbul,mobile,Paid Search,google,cpc,SP_Google_Display_Remarketing,UCRETSIZ_KARGO,3,5697.0,0.0,676.62,0.0,5020.38,completed,credit_card
SP-2024-003270,2024-11-11 10:51:28,CUST-01580,Izmir,mobile,Organic Search,google,organic,,SPORCU10,4,7366.0,0.0,944.95,0.0,6421.05,completed,credit_card
SP-2024-003271,2024-11-11 14:20:33,CUST-04603,Ankara,desktop,Paid Search,google,cpc,SP_Google_Search_SporAyakkabi,UCRETSIZ_KARGO,5,8345.0,0.0,938.44,0.0,7406.56,shipped,credit_card
SP-2024-003272,2024-11-11 12:39:05,CUST-01723,Trabzon,mobile,Paid Search,google,cpc,SP_Google_PMax_Genel,ILKALIS10,3,8067.0,0.0,311.2,0.0,7755.8,completed,credit_card
SP-2024-003273,2024-11-12 11:56:05,CUST-03937,Tekirdag,mobile,Direct,(direct),(none),,SPORCU10,5,8955.0,0.0,415.19,3520.7,5019.11,refunded,credit_card
SP-2024-003274,2024-11-12 08:56:06,CUST-01078,Trabzon,desktop,Organic Search,google,organic,,,1,3829.0,29.9,1102.89,0.0,2726.11,completed,credit_card
SP-2024-003275,2024-11-12 12:34:15,CUST-01160,Antalya,desktop,Direct,(direct),(none),,,1,1609.0,29.9,391.25,0.0,1217.75,completed,credit_card
SP-2024-003276,2024-11-12 17:42:31,CUST-01046,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,ILKALIS10,2,6668.0,0.0,995.35,0.0,5672.65,completed,debit_card
SP-2024-003277,2024-11-12 17:22:44,CUST-01110,Izmir,desktop,Direct,(direct),(none),,BLACKFRIDAY30,1,4659.0,0.0,918.8,0.0,3740.2,completed,credit_card
SP-2024-003278,2024-11-12 20:14:10,CUST-01033,Istanbul,mobile,Paid Search,google,cpc,SP_Google_Search_Krampon,UCRETSIZ_KARGO,1,2359.0,29.9,171.03,0.0,2187.97,completed,credit_card
SP-2024-003279,2024-11-12 12:35:18,CUST-01659,Istanbul,desktop,Email,newsletter,email,,,3,4887.0,0.0,0.0,0.0,4887.0,completed,debit_card
SP-2024-003280,2024-11-12 09:27:33,CUST-04486,Istanbul,desktop,Referral,blog.sporthink.com.tr,referral,,,1,1719.0,29.9,0.0,0.0,1719.0,completed,debit_card
SP-2024-003281,2024-11-12 20:46:38,CUST-04328,Afyonkarahisar,mobile,Email,newsletter,email,,,3,10197.0,0.0,0.0,0.0,10197.0,completed,credit_card
SP-2024-003282,2024-11-12 09:15:43,CUST-01920,Gaziantep,tablet,Organic Search,google,organic,,UCRETSIZ_KARGO,5,11885.0,0.0,542.92,0.0,11342.08,completed,credit_card
SP-2024-003283,2024-11-12 17:57:41,CUST-00817,Gaziantep,mobile,Referral,blog.sporthink.com.tr,referral,,,3,4967.0,0.0,0.0,0.0,4967.0,completed,bank_transfer
SP-2024-003284,2024-11-12 20:55:56,CUST-03355,Istanbul,mobile,Organic Search,google,organic,,,2,4438.0,29.9,0.0,1600.29,2837.71,refunded,pay_at_door
SP-2024-003285,2024-11-12 21:24:24,CUST-03293,Ankara,mobile,Paid Search,google,cpc,SP_Google_Shopping_Giyim,HOSGELDIN15,2,6178.0,0.0,1180.87,0.0,4997.13,completed,debit_card
SP-2024-003286,2024-11-12 16:24:07,CUST-00381,Izmir,tablet,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,,2,4058.0,29.9,64.22,0.0,3993.78,completed,credit_card
SP-2024-003287,2024-11-12 00:11:14,CUST-03584,Ankara,mobile,Referral,blog.sporthink.com.tr,referral,,,1,1639.0,29.9,0.0,0.0,1639.0,completed,pay_at_door
SP-2024-003288,2024-11-12 13:59:47,CUST-02013,Ordu,mobile,Organic Social,facebook,social,,BLACKFRIDAY30,1,799.0,29.9,142.21,0.0,656.79,completed,credit_card
SP-2024-003289,2024-11-12 13:20:44,CUST-00187,Antalya,mobile,Organic Social,facebook,social,,,2,3878.0,29.9,331.95,0.0,3546.05,completed,credit_card
SP-2024-003290,2024-11-12 20:17:51,CUST-04428,Ankara,desktop,Organic Search,google,organic,,,2,8378.0,0.0,0.0,0.0,8378.0,completed,credit_card
SP-2024-003291,2024-11-12 19:43:33,CUST-01402,Istanbul,mobile,Paid Search,google,cpc,SP_Google_Search_Krampon,,2,4438.0,29.9,0.0,0.0,4438.0,completed,credit_card
SP-2024-003292,2024-11-12 06:01:47,CUST-04962,Mersin,mobile,Organic Search,google,organic,,UCRETSIZ_KARGO,1,1359.0,29.9,131.59,0.0,1227.41,completed,credit_card
SP-2024-003293,2024-11-12 23:34:10,CUST-01485,Sakarya,desktop,Organic Search,google,organic,,YILBASI20,2,6688.0,0.0,516.13,0.0,6171.87,completed,pay_at_door
SP-2024-003294,2024-11-12 18:28:19,CUST-03132,Istanbul,desktop,Paid Search,google,cpc,SP_Google_Shopping_Ayakkabi,,1,299.0,29.9,0.0,0.0,299.0,shipped,credit_card
SP-2024-003295,2024-11-12 21:59:25,CUST-00930,Ankara,mobile,Paid Social,instagram,cpc,SP_Meta_Retargeting_Kasim,,2,2858.0,29.9,0.0,0.0,2858.0,completed,credit_card
SP-2024-003296,2024-11-12 08:37:33,CUST-03409,Istanbul,mobile,Direct,(direct),(none),,,3,11637.0,0.0,0.0,0.0,11637.0,completed,bank_transfer
SP-2024-003297,2024-11-12 21:58:39,CUST-00429,Eskisehir,mobile,Organic Search,google,organic,,,1,2719.0,29.9,0.0,0.0,2719.0,completed,credit_card
SP-2024-003298,2024-11-12 09:08:03,CUST-01331,Istanbul,desktop,Paid Search,google,cpc,SP_Google_Shopping_Ayakkabi,YILBASI20,1,2359.0,29.9,416.65,0.0,1942.35,completed,credit_card
SP-2024-003299,2024-11-12 19:04:42,CUST-03353,Istanbul,mobile,Direct,(direct),(none),,KISFIRSATI,3,4677.0,0.0,568.28,0.0,4108.72,completed,credit_card
SP-2024-003300,2024-11-12 08:47:26,CUST-00787,Bursa,mobile,Organic Search,google,organic,,,2,1388.0,29.9,0.0,0.0,1388.0,completed,pay_at_door
SP-2024-003301,2024-11-12 22:43:56,CUST-03369,Gaziantep,mobile,Organic Search,google,organic,,,1,4189.0,29.9,0.0,0.0,4189.0,completed,debit_card
SP-2024-003302,2024-11-12 20:40:41,CUST-01522,Antalya,desktop,Direct,(direct),(none),,,2,3558.0,29.9,0.0,0.0,3558.0,completed,bank_transfer
SP-2024-003303,2024-11-12 11:49:39,CUST-00178,Bursa,mobile,Organic Search,google,organic,,BLACKFRIDAY30,4,4516.0,0.0,47.21,0.0,4468.79,completed,credit_card
SP-2024-003304,2024-11-12 22:07:42,CUST-04153,Antalya,mobile,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,,2,2508.0,29.9,0.0,0.0,2508.0,completed,credit_card
SP-2024-003305,2024-11-12 22:22:18,CUST-04403,Samsun,tablet,Organic Search,google,organic,,,3,4187.0,29.9,0.0,0.0,4187.0,completed,credit_card
SP-2024-003306,2024-11-12 07:21:31,CUST-01260,Eskisehir,mobile,Paid Social,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,ILKALIS10,1,2229.0,29.9,304.45,0.0,1924.55,completed,pay_at_door
SP-2024-003307,2024-11-12 10:48:42,CUST-03633,Istanbul,mobile,Organic Search,google,organic,,,1,2899.0,29.9,763.64,0.0,2135.36,completed,credit_card
SP-2024-003308,2024-11-12 20:02:10,CUST-03885,Denizli,mobile,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,,1,4719.0,0.0,0.0,0.0,4719.0,completed,pay_at_door
SP-2024-003309,2024-11-12 23:36:57,CUST-04517,Samsun,desktop,Organic Social,facebook,social,,KISFIRSATI,2,6478.0,0.0,521.23,0.0,5956.77,completed,pay_at_door
SP-2024-003310,2024-11-12 19:31:40,CUST-00470,Ankara,mobile,Organic Search,google,organic,,HOSGELDIN15,1,1339.0,29.9,304.36,0.0,1034.64,completed,debit_card
SP-2024-003311,2024-11-12 17:19:55,CUST-00766,Istanbul,desktop,Direct,(direct),(none),,,2,3968.0,29.9,0.0,0.0,3968.0,completed,credit_card
SP-2024-003312,2024-11-12 12:22:38,CUST-03428,Konya,desktop,Organic Social,instagram,social,,BLACKFRIDAY30,1,1979.0,29.9,281.96,0.0,1697.04,completed,credit_card
SP-2024-003313,2024-11-12 08:47:36,CUST-02247,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_Retargeting_Kasim,,1,1709.0,29.9,0.0,0.0,1709.0,completed,credit_card
SP-2024-003314,2024-11-12 18:13:31,CUST-04794,Istanbul,mobile,Organic Search,google,organic,,,1,1669.0,29.9,0.0,0.0,1669.0,completed,pay_at_door
SP-2024-003315,2024-11-12 12:47:19,CUST-03086,Gaziantep,tablet,Organic Social,instagram,social,,BLACKFRIDAY30,3,3637.0,29.9,189.34,0.0,3447.66,completed,credit_card
SP-2024-003316,2024-11-12 12:27:25,CUST-03407,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_Retargeting_Kasim,,1,3659.0,29.9,0.0,0.0,3659.0,cancelled,credit_card
SP-2024-003317,2024-11-12 18:28:55,CUST-04365,Istanbul,mobile,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,BLACKFRIDAY30,1,1769.0,29.9,312.36,0.0,1456.64,completed,bank_transfer
SP-2024-003318,2024-11-12 08:32:24,CUST-00208,Hatay,mobile,Organic Search,google,organic,,ILKALIS10,4,13836.0,0.0,428.17,0.0,13407.83,completed,credit_card
SP-2024-003319,2024-11-12 11:17:58,CUST-01989,Istanbul,mobile,Organic Social,instagram,social,,SPORCU10,1,939.0,29.9,132.36,0.0,806.64,completed,debit_card
SP-2024-003320,2024-11-12 18:22:31,CUST-04379,Antalya,tablet,Referral,whatsapp.com,referral,,HOSGELDIN15,3,2837.0,29.9,385.51,0.0,2451.49,completed,credit_card
SP-2024-003321,2024-11-12 21:08:49,CUST-01845,Konya,mobile,Direct,(direct),(none),,BAHAR25,2,2908.0,29.9,497.74,0.0,2410.26,completed,debit_card
SP-2024-003322,2024-11-12 22:59:33,CUST-01222,Istanbul,desktop,Organic Search,google,organic,,BLACKFRIDAY30,6,18104.0,0.0,2403.68,0.0,15700.32,completed,credit_card
SP-2024-003323,2024-11-12 19:30:29,CUST-03040,Diyarbakir,mobile,Organic Social,twitter.com,social,,UCRETSIZ_KARGO,2,8298.0,0.0,1241.13,0.0,7056.87,completed,debit_card
SP-2024-003324,2024-11-12 12:25:35,CUST-04203,Istanbul,mobile,Paid Search,google,cpc,SP_Google_Search_Brand,UCRETSIZ_KARGO,3,7797.0,0.0,1270.3,0.0,6526.7,completed,credit_card
SP-2024-003325,2024-11-12 19:58:54,CUST-02605,Sanliurfa,desktop,Direct,(direct),(none),,,3,1677.0,29.9,271.48,0.0,1405.52,pending,credit_card
SP-2024-003326,2024-11-12 16:19:42,CUST-03171,Eskisehir,desktop,Paid Search,google,cpc,SP_Google_PMax_Genel,,1,1839.0,29.9,439.46,0.0,1399.54,completed,credit_card
SP-2024-003327,2024-11-12 14:46:47,CUST-03962,Istanbul,desktop,Email,newsletter,email,,,1,2059.0,29.9,399.3,0.0,1659.7,completed,credit_card
SP-2024-003328,2024-11-12 20:17:52,CUST-00996,Mersin,desktop,Direct,(direct),(none),,UCRETSIZ_KARGO,2,898.0,29.9,47.43,0.0,850.57,completed,credit_card
SP-2024-003329,2024-11-12 12:21:36,CUST-01557,Istanbul,mobile,Paid Search,google,cpc,SP_Google_Search_Brand,,1,3079.0,29.9,0.0,0.0,3079.0,completed,credit_card
SP-2024-003330,2024-11-12 19:38:42,CUST-03978,Samsun,mobile,Organic Search,google,organic,,KISFIRSATI,6,19624.0,0.0,3192.26,0.0,16431.74,completed,credit_card
SP-2024-003331,2024-11-12 18:21:33,CUST-01945,Izmir,desktop,Direct,(direct),(none),,,1,2019.0,29.9,0.0,0.0,2019.0,completed,bank_transfer
SP-2024-003332,2024-11-12 20:54:54,CUST-02361,Samsun,mobile,Paid Video,youtube.com,cpc,,,1,1279.0,29.9,0.0,0.0,1279.0,completed,bank_transfer
SP-2024-003333,2024-11-12 16:38:53,CUST-01307,Ankara,desktop,Organic Search,google,organic,,YILBASI20,2,6418.0,0.0,1182.97,0.0,5235.03,completed,credit_card
SP-2024-003334,2024-11-12 20:33:21,CUST-04452,Mersin,desktop,Paid Search,google,cpc,SP_Google_PMax_Genel,HOSGELDIN15,1,1589.0,29.9,315.54,0.0,1273.46,completed,credit_card
SP-2024-003335,2024-11-12 19:12:58,CUST-02206,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,UCRETSIZ_KARGO,1,239.0,29.9,38.27,0.0,200.73,completed,credit_card
SP-2024-003336,2024-11-12 18:48:58,CUST-03273,Aydin,mobile,Paid Search,google,cpc,SP_Google_Search_Brand,,2,4798.0,0.0,0.0,0.0,4798.0,completed,credit_card
SP-2024-003337,2024-11-12 21:11:13,CUST-01268,Antalya,mobile,Organic Search,google,organic,,,3,5347.0,0.0,0.0,0.0,5347.0,completed,credit_card
SP-2024-003338,2024-11-12 19:43:37,CUST-02763,Eskisehir,mobile,Paid Video,youtube.com,cpc,,BLACKFRIDAY30,2,3358.0,29.9,216.77,0.0,3141.23,completed,bank_transfer
SP-2024-003339,2024-11-12 22:37:58,CUST-03956,Istanbul,desktop,Paid Search,google,cpc,SP_Google_PMax_Genel,BAHAR25,1,2989.0,29.9,269.46,0.0,2719.54,completed,debit_card
SP-2024-003340,2024-11-12 20:08:08,CUST-02827,Sanliurfa,mobile,Email,newsletter,email,,YILBASI20,2,3898.0,29.9,465.54,0.0,3432.46,completed,credit_card
SP-2024-003341,2024-11-12 13:27:31,CUST-00716,Ankara,desktop,Organic Search,google,organic,,,1,2029.0,29.9,0.0,0.0,2029.0,completed,credit_card
SP-2024-003342,2024-11-12 09:10:28,CUST-03174,Antalya,mobile,Organic Search,google,organic,,HOSGELDIN15,2,3178.0,29.9,541.47,0.0,2636.53,completed,debit_card
SP-2024-003343,2024-11-12 21:29:57,CUST-02142,Ankara,mobile,Organic Search,google,organic,,YILBASI20,2,1538.0,29.9,197.07,0.0,1340.93,completed,credit_card
SP-2024-003344,2024-11-12 19:45:25,CUST-00225,Bursa,mobile,Referral,trendyol.com,referral,,BLACKFRIDAY30,1,2109.0,29.9,205.26,0.0,1903.74,completed,bank_transfer
SP-2024-003345,2024-11-12 20:24:23,CUST-03006,Istanbul,desktop,Organic Search,google,organic,,,1,3759.0,29.9,562.39,0.0,3196.61,completed,credit_card
SP-2024-003346,2024-11-12 11:08:17,CUST-02690,Istanbul,tablet,Organic Search,google,organic,,KISFIRSATI,3,3807.0,29.9,577.36,0.0,3229.64,completed,debit_card
SP-2024-003347,2024-11-12 19:55:29,CUST-00245,Konya,mobile,Direct,(direct),(none),,,1,2029.0,29.9,0.0,0.0,2029.0,completed,credit_card
SP-2024-003348,2024-11-12 14:44:07,CUST-01037,Izmir,desktop,Organic Search,google,organic,,,4,19346.0,0.0,0.0,0.0,19346.0,completed,debit_card
SP-2024-003349,2024-11-12 09:02:24,CUST-04987,Istanbul,desktop,Referral,blog.sporthink.com.tr,referral,,,3,7077.0,0.0,0.0,0.0,7077.0,completed,bank_transfer
SP-2024-003350,2024-11-12 18:25:27,CUST-00518,Bursa,desktop,Organic Search,google,organic,,HOSGELDIN15,1,2169.0,29.9,348.02,0.0,1820.98,completed,credit_card
SP-2024-003351,2024-11-12 10:25:26,CUST-00520,Manisa,mobile,Paid Social,instagram,cpc,SP_Meta_Retargeting_Kasim,,3,11047.0,0.0,0.0,0.0,11047.0,completed,credit_card
SP-2024-003352,2024-11-12 10:51:14,CUST-03444,Gaziantep,desktop,Organic Search,google,organic,,KISFIRSATI,3,7687.0,0.0,854.18,0.0,6832.82,completed,credit_card
SP-2024-003353,2024-11-12 16:09:55,CUST-00385,Istanbul,mobile,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,BLACKFRIDAY30,1,1769.0,29.9,213.02,556.93,999.05,refunded,pay_at_door
SP-2024-003354,2024-11-12 10:13:41,CUST-02498,Elazig,mobile,Paid Video,youtube.com,cpc,,,1,3579.0,29.9,566.75,0.0,3012.25,completed,bank_transfer
SP-2024-003355,2024-11-12 10:59:59,CUST-02912,Istanbul,mobile,Organic Search,google,organic,,,2,3498.0,29.9,0.0,0.0,3498.0,completed,bank_transfer
SP-2024-003356,2024-11-12 11:52:49,CUST-02225,Kocaeli,desktop,Direct,(direct),(none),,BAHAR25,3,7887.0,0.0,1410.67,0.0,6476.33,completed,bank_transfer
SP-2024-003357,2024-11-12 18:06:07,CUST-04312,Bursa,mobile,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,,4,11906.0,0.0,442.36,0.0,11463.64,completed,credit_card
SP-2024-003358,2024-11-12 10:28:32,CUST-03863,Istanbul,mobile,Direct,(direct),(none),,,1,829.0,29.9,0.0,0.0,829.0,completed,credit_card
SP-2024-003359,2024-11-12 19:05:15,CUST-02248,Izmir,desktop,Organic Search,google,organic,,ILKALIS10,1,1589.0,29.9,140.46,0.0,1448.54,completed,credit_card
SP-2024-003360,2024-11-12 09:37:20,CUST-03899,Istanbul,tablet,Organic Search,google,organic,,HOSGELDIN15,2,6428.0,0.0,1019.4,0.0,5408.6,completed,pay_at_door
SP-2024-003361,2024-11-12 12:17:17,CUST-03466,Izmir,tablet,Paid Search,google,cpc,SP_Google_Shopping_Giyim,,1,1889.0,29.9,0.0,0.0,1889.0,shipped,credit_card
SP-2024-003362,2024-11-12 14:01:51,CUST-02914,Sakarya,desktop,Organic Social,facebook,social,,,1,1679.0,29.9,0.0,0.0,1679.0,completed,debit_card
SP-2024-003363,2024-11-12 19:50:32,CUST-04660,Izmir,desktop,Organic Search,google,organic,,,1,4089.0,29.9,0.0,0.0,4089.0,completed,credit_card
SP-2024-003364,2024-11-12 20:52:31,CUST-00263,Adana,mobile,Organic Search,google,organic,,UCRETSIZ_KARGO,3,4617.0,0.0,587.88,0.0,4029.12,completed,credit_card
SP-2024-003365,2024-11-12 22:56:01,CUST-01958,Denizli,mobile,Paid Search,google,cpc,SP_Google_Search_Brand,KISFIRSATI,9,9561.0,0.0,314.97,0.0,9246.03,completed,credit_card
SP-2024-003366,2024-11-12 19:15:18,CUST-02979,Izmir,mobile,Direct,(direct),(none),,BLACKFRIDAY30,3,8127.0,0.0,387.74,0.0,7739.26,completed,pay_at_door
SP-2024-003367,2024-11-12 20:12:49,CUST-02616,Ankara,tablet,Paid Search,google,cpc,SP_Google_Search_Brand,BAHAR25,4,5826.0,0.0,462.67,0.0,5363.33,completed,bank_transfer
SP-2024-003368,2024-11-12 21:03:39,CUST-04842,Istanbul,mobile,Email,newsletter,email,,YILBASI20,1,2219.0,29.9,350.31,0.0,1868.69,completed,credit_card
SP-2024-003369,2024-11-12 01:54:57,CUST-04562,Manisa,mobile,Organic Search,google,organic,,KISFIRSATI,1,1569.0,29.9,337.86,0.0,1231.14,completed,pay_at_door
SP-2024-003370,2024-11-12 17:40:10,CUST-01897,Antalya,mobile,Direct,(direct),(none),,HOSGELDIN15,2,8218.0,0.0,1158.47,0.0,7059.53,completed,credit_card
SP-2024-003371,2024-11-12 11:56:51,CUST-02602,Antalya,mobile,Paid Search,google,cpc,SP_Google_Shopping_Giyim,,4,6946.0,0.0,0.0,0.0,6946.0,completed,credit_card
SP-2024-003372,2024-11-12 15:50:20,CUST-00902,Hatay,desktop,Direct,(direct),(none),,,3,5687.0,0.0,514.22,0.0,5172.78,completed,debit_card
SP-2024-003373,2024-11-12 15:09:33,CUST-04672,Ankara,mobile,Direct,(direct),(none),,,5,7285.0,0.0,166.51,0.0,7118.49,completed,debit_card
SP-2024-003374,2024-11-12 21:01:52,CUST-00551,Istanbul,tablet,Direct,(direct),(none),,,3,8747.0,0.0,0.0,0.0,8747.0,completed,credit_card
SP-2024-003375,2024-11-12 00:37:02,CUST-02495,Istanbul,mobile,Organic Social,facebook,social,,,1,4189.0,29.9,0.0,0.0,4189.0,completed,credit_card
SP-2024-003376,2024-11-12 06:54:31,CUST-02786,Ankara,mobile,Email,newsletter,email,,BLACKFRIDAY30,7,10113.0,0.0,431.43,3342.37,6339.2,refunded,bank_transfer
SP-2024-003377,2024-11-12 11:47:49,CUST-04422,Bursa,desktop,Organic Search,bing,organic,,,6,10494.0,0.0,145.79,0.0,10348.21,completed,bank_transfer
SP-2024-003378,2024-11-12 10:31:45,CUST-04351,Adana,mobile,Organic Search,google,organic,,BLACKFRIDAY30,1,779.0,29.9,198.31,0.0,580.69,completed,credit_card
SP-2024-003379,2024-11-12 11:27:30,CUST-03564,Adana,desktop,Organic Search,google,organic,,SPORCU10,2,6788.0,0.0,445.51,0.0,6342.49,completed,debit_card
SP-2024-003380,2024-11-12 15:07:59,CUST-02237,Antalya,mobile,Organic Social,facebook,social,,KISFIRSATI,1,2719.0,29.9,228.04,2043.15,447.81,refunded,credit_card
SP-2024-003381,2024-11-12 07:17:31,CUST-03058,Samsun,mobile,Paid Search,google,cpc,SP_Google_Search_SporAyakkabi,,1,5279.0,0.0,0.0,0.0,5279.0,completed,bank_transfer
SP-2024-003382,2024-11-12 19:06:33,CUST-04650,Istanbul,mobile,Referral,blog.sporthink.com.tr,referral,,BAHAR25,1,3689.0,29.9,463.95,0.0,3225.05,shipped,bank_transfer
SP-2024-003383,2024-11-12 12:40:12,CUST-01743,Adana,desktop,Direct,(direct),(none),,,2,3498.0,29.9,679.81,0.0,2818.19,completed,credit_card
SP-2024-003384,2024-11-12 20:21:26,CUST-01455,Istanbul,mobile,Organic Search,google,organic,,HOSGELDIN15,1,1879.0,29.9,95.2,0.0,1783.8,completed,credit_card
SP-2024-003385,2024-11-12 19:26:20,CUST-01012,Adana,mobile,Direct,(direct),(none),,,3,8527.0,0.0,0.0,0.0,8527.0,completed,pay_at_door
SP-2024-003386,2024-11-12 18:31:28,CUST-04779,Ankara,desktop,Organic Search,google,organic,,BAHAR25,1,1269.0,29.9,181.52,0.0,1087.48,completed,bank_transfer
