date,itemId,itemName,itemCategory,itemCategory2,itemBrand,itemsViewed,itemsAddedToCart,itemsCheckedOut,itemsPurchased,itemRevenue,itemListViews,itemListClicks,cartToViewRate
20241021,SP-AYK-KS-015,Asics Gel-Nimbus 26 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,20,2,1,0,0.0,58,22,0.1
20241021,SP-AYK-KR-105,Skechers Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Skechers,12,3,1,0,0.0,69,21,0.25
20241021,SP-AYK-KR-104,Adidas Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Adidas,2,0,0,0,0.0,16,3,0.0
20241021,SP-AYK-SN-044,Reebok Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Reebok,8,1,0,0,0.0,34,10,0.125
20241021,SP-SML-FE-018,Puma Direnç Bandı Seti 3'lü,Spor Malzemeleri,Fitness Ekipmanı,Puma,1,0,0,0,0.0,8,2,0.0
20241021,SP-GYM-SR-110,Hummel Aeroready Kadın Şort,Giyim,Şort,Hummel,11,3,1,0,0.0,53,19,0.2727
20241021,SP-AYK-TR-168,Skechers Arizona Erkek Sandalet,Ayakkabı,Terlik,Skechers,6,0,0,0,0.0,45,9,0.0
20241021,SP-AYK-SN-071,New Balance Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,New Balance,5,1,0,0,0.0,30,8,0.2
20241021,SP-AYK-VL-175,Salomon Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Salomon,14,3,1,0,0.0,45,16,0.2143
20241021,SP-GYM-CK-104,Puma Run Favorite Kadın Ceket,Giyim,Ceket,Puma,15,4,2,0,0.0,52,20,0.2667
20241021,SP-AYK-SN-057,Under Armour Chuck Taylor All Star Kadın Sneaker,Ayakkabı,Sneaker,Under Armour,13,3,1,0,0.0,61,18,0.2308
20241021,SP-AYK-SN-042,Columbia Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Columbia,3,0,0,0,0.0,21,4,0.0
20241021,SP-AYK-HS-098,Lacoste Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Lacoste,17,2,0,0,0.0,69,21,0.1176
20241021,SP-GYM-SW-043,Columbia Core Logo Erkek Hoodie,Giyim,Sweatshirt,Columbia,1,0,0,0,0.0,9,2,0.0
20241021,SP-GYM-JN-119,Jack & Jones 501 Original Fit Erkek Jean,Giyim,Jean,Jack & Jones,5,1,0,0,0.0,51,7,0.2
20241021,SP-GYM-CK-103,Puma Run Favorite Erkek Ceket,Giyim,Ceket,Puma,12,1,0,0,0.0,56,21,0.0833
20241021,SP-GYM-SR-112,Columbia Aeroready Kadın Şort,Giyim,Şort,Columbia,3,0,0,0,0.0,17,4,0.0
20241021,SP-AYK-SN-051,The North Face Old Skool Kadın Sneaker,Ayakkabı,Sneaker,The North Face,1,0,0,0,0.0,8,2,0.0
20241021,SP-AKS-CR-017,Nike Trefoil Liner 3'lü Kadın Çorap,Aksesuar,Çorap,Nike,11,2,1,0,0.0,40,14,0.1818
20241021,SP-AYK-SN-047,Nike Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Nike,4,0,0,0,0.0,34,5,0.0
20241021,SP-AYK-SN-072,New Balance Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,New Balance,8,2,0,0,0.0,65,10,0.25
20241021,SP-AYK-SN-033,Vans Air Force 1 '07 Erkek Sneaker,Ayakkabı,Sneaker,Vans,8,1,0,0,0.0,47,10,0.125
20241021,SP-GYM-SW-034,Columbia Essentials 3-Stripes Kadın Sweatshirt,Giyim,Sweatshirt,Columbia,12,2,0,0,0.0,46,16,0.1667
20241021,SP-AYK-TR-144,Columbia Victori One Slide Erkek Terlik,Ayakkabı,Terlik,Columbia,7,0,0,0,0.0,36,8,0.0
20241021,SP-AYK-HS-094,The North Face Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,The North Face,4,0,0,0,0.0,17,6,0.0
20241021,SP-AYK-BK-114,Columbia LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Columbia,12,2,0,0,0.0,46,18,0.1667
20241021,SP-AYK-VL-171,Columbia Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Columbia,12,2,1,0,0.0,45,15,0.1667
20241021,SP-AYK-VL-173,Birkenstock Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Birkenstock,11,2,1,0,0.0,65,15,0.1818
20241021,SP-GYM-MN-080,Vans Thermoball Eco 2.0 Kadın Mont,Giyim,Mont,Vans,2,0,0,0,0.0,12,3,0.0
20241021,SP-SML-FE-015,Puma Yoga Matı 4mm,Spor Malzemeleri,Fitness Ekipmanı,Puma,7,1,0,0,0.0,34,12,0.1429
20241021,SP-AYK-KR-110,Skechers Copa Pure II Elite FG Erkek Krampon,Ayakkabı,Krampon,Skechers,12,3,1,0,0.0,76,15,0.25
20241021,SP-AYK-SN-076,Vans Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,Vans,8,1,0,0,0.0,51,10,0.125
20241021,SP-AYK-OD-125,Birkenstock X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,19,5,2,1,3283.03,77,23,0.2632
20241021,SP-AYK-TR-160,Under Armour Classic Clog Kadın Terlik,Ayakkabı,Terlik,Under Armour,12,2,0,0,0.0,45,15,0.1667
20241021,SP-GYM-FR-124,The North Face Galatasaray 2024/25 İç Saha Forması,Giyim,Forma,The North Face,14,2,1,0,0.0,74,19,0.1429
20241021,SP-GYM-EA-059,Jack & Jones Cotton Go Erkek Eşofman Altı,Giyim,Eşofman Altı,Jack & Jones,5,0,0,0,0.0,59,8,0.0
20241021,SP-AKS-SC-044,U.S. Polo Assn. Heritage Backpack Unisex Sırt Çantası,Aksesuar,Sırt Çantası,U.S. Polo Assn.,11,3,1,0,0.0,39,15,0.2727
20241021,SP-AYK-VL-174,Birkenstock Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Birkenstock,12,3,1,0,0.0,53,18,0.25
20241021,SP-AYK-VL-172,Columbia Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Columbia,13,3,1,0,0.0,64,19,0.2308
20241021,SP-AYK-TR-149,Lacoste Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Lacoste,3,0,0,0,0.0,23,5,0.0
20241021,SP-AYK-KS-019,Under Armour Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Under Armour,12,2,0,0,0.0,76,19,0.1667
20241021,SP-GYM-TS-001,Adidas Sportswear Essential Erkek Tişört,Giyim,Tişört,Adidas,8,0,0,0,0.0,36,12,0.0
20241021,SP-AYK-HS-103,Salomon Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,4,0,0,0,0.0,19,6,0.0
20241021,SP-AKS-BC-051,U.S. Polo Assn. Heritage Hip Pack Unisex Bel Çantası,Aksesuar,Bel Çantası,U.S. Polo Assn.,16,5,3,1,459.5,69,22,0.3125
20241021,SP-AYK-KS-028,Hummel Nitro Elite 2 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Hummel,11,1,0,0,0.0,63,13,0.0909
20241021,SP-AYK-TR-164,Skechers Classic Clog Unisex Terlik,Ayakkabı,Terlik,Skechers,6,1,0,0,0.0,68,11,0.1667
20241021,SP-GYM-TS-007,Vans Trefoil Essentials Erkek Tişört,Giyim,Tişört,Vans,10,3,1,0,0.0,70,16,0.3
20241021,SP-AKS-CR-019,The North Face Trefoil Liner 3'lü Erkek Çorap,Aksesuar,Çorap,The North Face,11,1,0,0,0.0,47,17,0.0909
20241021,SP-AKS-SP-038,The North Face Baseball Cap Kadın Şapka,Aksesuar,Şapka,The North Face,11,1,0,0,0.0,46,13,0.0909
20241021,SP-AYK-BK-115,Converse LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Converse,13,1,0,0,0.0,60,14,0.0769
20241021,SP-AYK-KS-014,Asics Ultraboost Light Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,10,1,0,0,0.0,58,16,0.1
20241021,SP-AYK-OD-127,Hummel Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,1,0,0,0,0.0,12,2,0.0
20241021,SP-GYM-MN-085,New Balance Silver Ridge Erkek Yağmurluk,Giyim,Mont,New Balance,19,4,2,1,1950.49,77,30,0.2105
20241021,SP-AYK-TR-169,Skechers Arizona Kadın Sandalet,Ayakkabı,Terlik,Skechers,2,0,0,0,0.0,19,3,0.0
20241021,SP-AYK-HS-101,New Balance Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,New Balance,11,1,0,0,0.0,41,13,0.0909
20241021,SP-AYK-SN-049,Nike Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Nike,16,3,1,0,0.0,70,19,0.1875
20241021,SP-AYK-SN-056,Under Armour Chuck Taylor All Star Erkek Sneaker,Ayakkabı,Sneaker,Under Armour,8,2,1,0,0.0,27,9,0.25
20241021,SP-AKS-EB-054,Puma Fleece Bere ve Eldiven Seti,Aksesuar,Eldiven ve Bere,Puma,4,1,0,0,0.0,35,7,0.25
20241021,SP-GYM-TS-009,Reebok Trefoil Essentials Erkek Tişört,Giyim,Tişört,Reebok,12,4,2,1,1035.01,41,15,0.3333
20241021,SP-GYM-ET-070,Under Armour Basic 3-Stripes Kadın Eşofman Takımı,Giyim,Eşofman Takımı,Under Armour,5,0,0,0,0.0,36,9,0.0
20241021,SP-AKS-SPC-049,The North Face Brasilia M Duffel Unisex Spor Çantası,Aksesuar,Spor Çantası,The North Face,4,1,0,0,0.0,21,6,0.25
20241021,SP-AKS-CR-002,The North Face Everyday Cushioned 3'lü Kadın Çorap,Aksesuar,Çorap,The North Face,8,1,0,0,0.0,46,12,0.125
20241021,SP-SML-FE-017,Hummel Direnç Bandı Seti 3'lü,Spor Malzemeleri,Fitness Ekipmanı,Hummel,9,1,0,0,0.0,72,15,0.1111
20241021,SP-AYK-SN-061,Puma Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Puma,6,2,1,0,0.0,42,8,0.3333
20241021,SP-AYK-KS-022,Converse Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,3,0,0,0,0.0,11,4,0.0
20241021,SP-AKS-SP-037,The North Face Baseball Cap Erkek Şapka,Aksesuar,Şapka,The North Face,16,2,0,0,0.0,71,18,0.125
20241021,SP-GYM-TS-019,Nike Tech Erkek Antrenman Tişört,Giyim,Tişört,Nike,14,2,1,0,0.0,76,16,0.1429
20241021,SP-AKS-SP-029,Adidas H86 Futura Washed Kadın Şapka,Aksesuar,Şapka,Adidas,2,0,0,0,0.0,20,3,0.0
20241021,SP-AYK-BK-117,Adidas Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Adidas,5,0,0,0,0.0,34,7,0.0
20241022,SP-AYK-OD-135,Adidas Facet 75 Mid Kadın Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,Adidas,2,0,0,0,0.0,9,3,0.0
20241022,SP-AYK-KS-027,Hummel Nitro Elite 2 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Hummel,8,2,0,0,0.0,43,9,0.25
20241022,SP-AYK-KS-021,Converse Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,5,1,0,0,0.0,20,7,0.2
20241022,SP-GYM-FR-129,U.S. Polo Assn. Beşiktaş 2024/25 İç Saha Forması,Giyim,Forma,U.S. Polo Assn.,3,0,0,0,0.0,18,6,0.0
20241022,SP-AYK-SN-070,Nike Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,Nike,19,2,0,0,0.0,69,23,0.1053
20241022,SP-AKS-SC-043,Adidas Heritage Backpack Unisex Sırt Çantası,Aksesuar,Sırt Çantası,Adidas,3,0,0,0,0.0,20,5,0.0
20241022,SP-GYM-TY-135,Jack & Jones Pro Dri-FIT Kadın Tayt,Giyim,Tayt,Jack & Jones,5,1,0,0,0.0,24,7,0.2
20241022,SP-AKS-SP-029,Adidas H86 Futura Washed Kadın Şapka,Aksesuar,Şapka,Adidas,2,0,0,0,0.0,29,4,0.0
20241022,SP-GYM-CK-095,Vans Sportswear Windrunner Erkek Rüzgarlık,Giyim,Ceket,Vans,4,1,0,0,0.0,35,6,0.25
20241022,SP-GYM-SW-031,Adidas Club Fleece Crew Erkek Sweatshirt,Giyim,Sweatshirt,Adidas,8,0,0,0,0.0,37,9,0.0
20241022,SP-GYM-EA-048,Lacoste Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Lacoste,1,0,0,0,0.0,7,2,0.0
20241022,SP-AYK-GN-080,Lacoste Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,9,1,0,0,0.0,37,12,0.1111
20241022,SP-GYM-TY-139,Lacoste Pro Dri-FIT Kadın Tayt,Giyim,Tayt,Lacoste,7,1,0,0,0.0,38,8,0.1429
20241022,SP-GYM-FR-125,The North Face Fenerbahçe 2024/25 İç Saha Forması,Giyim,Forma,The North Face,8,2,0,0,0.0,37,13,0.25
20241022,SP-AYK-SN-032,Hummel Air Force 1 '07 Kadın Sneaker,Ayakkabı,Sneaker,Hummel,13,3,1,0,0.0,68,17,0.2308
20241022,SP-AYK-OD-120,Puma X Ultra 4 GTX Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Puma,17,3,1,0,0.0,70,20,0.1765
20241022,SP-GYM-SW-038,Under Armour Core Logo Kadın Hoodie,Giyim,Sweatshirt,Under Armour,21,6,2,1,1484.68,71,25,0.2857
20241022,SP-SML-KE-013,Adidas Goalkeeper Match Kaleci Eldiveni,Spor Malzemeleri,Kaleci Eldiveni,Adidas,9,1,0,0,0.0,60,15,0.1111
20241022,SP-AYK-SN-041,Columbia Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Columbia,4,1,0,0,0.0,33,5,0.25
20241022,SP-GYM-CK-102,Under Armour Run Favorite Kadın Ceket,Giyim,Ceket,Under Armour,16,4,1,0,0.0,68,27,0.25
20241022,SP-GYM-ET-063,The North Face Sportswear Sport Essentials Erkek Eşofman Takımı,Giyim,Eşofman Takımı,The North Face,15,3,1,0,0.0,65,19,0.2
20241022,SP-GYM-FR-126,Vans Fenerbahçe 2024/25 İç Saha Forması,Giyim,Forma,Vans,5,1,0,0,0.0,44,8,0.2
20241022,SP-AYK-BK-116,Lacoste Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Lacoste,17,3,1,0,0.0,67,25,0.1765
20241022,SP-AYK-GN-081,Hummel Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,3,0,0,0,0.0,17,4,0.0
20241022,SP-AYK-TR-167,Puma Arizona Unisex Sandalet,Ayakkabı,Terlik,Puma,19,2,1,0,0.0,65,24,0.1053
20241022,SP-AYK-OD-133,Birkenstock Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,12,4,1,0,0.0,65,17,0.3333
20241022,SP-AYK-TR-170,Skechers Arizona Unisex Sandalet,Ayakkabı,Terlik,Skechers,3,0,0,0,0.0,14,4,0.0
20241022,SP-GYM-SR-108,Puma Aeroready Kadın Şort,Giyim,Şort,Puma,7,1,0,0,0.0,54,11,0.1429
20241022,SP-AYK-BT-182,Reebok Nuptse II Erkek Bot,Ayakkabı,Bot ve Çizme,Reebok,2,0,0,0,0.0,11,3,0.0
20241022,SP-AYK-KS-011,Columbia Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,9,1,0,0,0.0,53,12,0.1111
20241022,SP-AYK-TR-149,Lacoste Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Lacoste,14,4,2,0,0.0,73,17,0.2857
20241022,SP-AYK-KS-028,Hummel Nitro Elite 2 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Hummel,9,2,0,0,0.0,70,13,0.2222
20241022,SP-AYK-SN-038,Birkenstock Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Birkenstock,2,0,0,0,0.0,16,4,0.0
20241022,SP-AYK-OD-121,Puma X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Puma,12,2,1,0,0.0,51,17,0.1667
20241022,SP-GYM-EA-056,Levi's Essentials Fleece Kadın Eşofman Altı,Giyim,Eşofman Altı,Levi's,6,1,0,0,0.0,38,7,0.1667
20241022,SP-AKS-SP-024,Nike H86 Futura Washed Unisex Şapka,Aksesuar,Şapka,Nike,9,2,0,0,0.0,51,14,0.2222
20241022,SP-AYK-SN-072,New Balance Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,New Balance,9,2,1,0,0.0,48,14,0.2222
20241022,SP-AYK-TR-156,Asics Adilette Comfort Erkek Terlik,Ayakkabı,Terlik,Asics,9,3,1,0,0.0,51,11,0.3333
20241022,SP-AYK-BK-117,Adidas Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Adidas,10,1,0,0,0.0,64,14,0.1
20241022,SP-AYK-KR-106,Puma Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Puma,3,0,0,0,0.0,14,4,0.0
20241022,SP-AYK-SN-053,Birkenstock Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Birkenstock,9,3,1,0,0.0,56,13,0.3333
20241022,SP-AYK-HS-101,New Balance Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,New Balance,3,0,0,0,0.0,21,4,0.0
20241022,SP-AYK-SN-031,Hummel Air Force 1 '07 Erkek Sneaker,Ayakkabı,Sneaker,Hummel,10,3,1,0,0.0,51,13,0.3
20241022,SP-AYK-VL-172,Columbia Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Columbia,11,3,1,0,0.0,61,14,0.2727
20241022,SP-AYK-KS-029,Puma Nitro Elite 2 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Puma,4,0,0,0,0.0,22,6,0.0
20241022,SP-AYK-SN-056,Under Armour Chuck Taylor All Star Erkek Sneaker,Ayakkabı,Sneaker,Under Armour,4,0,0,0,0.0,18,5,0.0
20241022,SP-AYK-KR-104,Adidas Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Adidas,7,0,0,0,0.0,51,13,0.0
20241022,SP-AYK-OD-136,The North Face Facet 75 Mid Erkek Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,The North Face,4,0,0,0,0.0,37,7,0.0
20241022,SP-AYK-TR-154,Adidas Adilette Comfort Kadın Terlik,Ayakkabı,Terlik,Adidas,11,2,1,0,0.0,76,18,0.1818
20241022,SP-AYK-SN-045,Reebok Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Reebok,3,0,0,0,0.0,24,4,0.0
20241022,SP-AYK-GN-086,Hummel Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,23,5,2,1,1438.62,70,26,0.2174
20241022,SP-GYM-MN-085,New Balance Silver Ridge Erkek Yağmurluk,Giyim,Mont,New Balance,14,1,0,0,0.0,56,17,0.0714
20241022,SP-AYK-KS-022,Converse Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,8,2,0,0,0.0,46,13,0.25
20241022,SP-AYK-SN-055,Birkenstock Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Birkenstock,2,0,0,0,0.0,13,4,0.0
20241022,SP-GYM-TS-016,New Balance Cotton Logo Kadın Tişört,Giyim,Tişört,New Balance,2,0,0,0,0.0,12,3,0.0
20241022,SP-AYK-OD-126,Hummel Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,6,1,0,0,0.0,42,9,0.1667
20241022,SP-AKS-CR-014,U.S. Polo Assn. Trefoil Liner 3'lü Kadın Çorap,Aksesuar,Çorap,U.S. Polo Assn.,14,4,2,0,0.0,53,17,0.2857
20241022,SP-GYM-SR-111,Columbia Aeroready Erkek Şort,Giyim,Şort,Columbia,16,3,1,0,0.0,63,21,0.1875
20241022,SP-AYK-BK-115,Converse LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Converse,13,2,1,0,0.0,60,21,0.1538
20241022,SP-SML-FT-004,Hummel UCL League Futbol Topu,Spor Malzemeleri,Futbol Topu,Hummel,9,1,0,0,0.0,74,13,0.1111
20241022,SP-AYK-GN-088,Skechers Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,4,0,0,0,0.0,16,5,0.0
20241022,SP-AYK-SN-068,Salomon Suede Classic XXI Kadın Sneaker,Ayakkabı,Sneaker,Salomon,7,2,1,0,0.0,79,13,0.2857
20241022,SP-GYM-TS-017,Lacoste Cotton Logo Erkek Tişört,Giyim,Tişört,Lacoste,1,0,0,0,0.0,8,2,0.0
20241022,SP-GYM-TS-007,Vans Trefoil Essentials Erkek Tişört,Giyim,Tişört,Vans,15,3,1,0,0.0,56,17,0.2
20241022,SP-GYM-TS-005,Jack & Jones Sportswear Essential Erkek Tişört,Giyim,Tişört,Jack & Jones,8,2,0,0,0.0,34,12,0.25
20241022,SP-AYK-TR-142,Birkenstock Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Birkenstock,10,2,0,0,0.0,77,17,0.2
20241022,SP-AKS-EB-058,Nike Fleece Bere ve Eldiven Seti,Aksesuar,Eldiven ve Bere,Nike,16,2,1,0,0.0,51,18,0.125
20241022,SP-GYM-FR-133,Adidas Trabzonspor 2024/25 İç Saha Forması,Giyim,Forma,Adidas,24,5,1,0,0.0,68,26,0.2083
20241022,SP-GYM-JN-114,Under Armour 501 Original Fit Kadın Jean,Giyim,Jean,Under Armour,1,0,0,0,0.0,6,2,0.0
20241022,SP-GYM-JN-116,Adidas 501 Original Fit Kadın Jean,Giyim,Jean,Adidas,6,0,0,0,0.0,21,7,0.0
20241022,SP-GYM-JN-117,Reebok 501 Original Fit Erkek Jean,Giyim,Jean,Reebok,9,2,1,0,0.0,77,12,0.2222
20241022,SP-AYK-BT-185,Nike Nuptse II Kadın Bot,Ayakkabı,Bot ve Çizme,Nike,10,1,0,0,0.0,42,14,0.1
20241022,SP-GYM-TS-013,Nike Cotton Logo Erkek Tişört,Giyim,Tişört,Nike,2,0,0,0,0.0,14,3,0.0
20241022,SP-GYM-JN-121,New Balance 511 Slim Fit Erkek Jean,Giyim,Jean,New Balance,19,4,2,1,1397.83,68,21,0.2105
20241022,SP-AYK-SN-046,Reebok Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Reebok,8,1,0,0,0.0,37,10,0.125
20241022,SP-AYK-TR-168,Skechers Arizona Erkek Sandalet,Ayakkabı,Terlik,Skechers,7,1,0,0,0.0,60,10,0.1429
20241022,SP-AYK-KS-013,Asics Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,3,0,0,0,0.0,22,5,0.0
20241022,SP-AKS-CR-001,The North Face Everyday Cushioned 3'lü Erkek Çorap,Aksesuar,Çorap,The North Face,8,1,0,0,0.0,34,9,0.125
20241022,SP-AYK-BT-184,Nike Nuptse II Erkek Bot,Ayakkabı,Bot ve Çizme,Nike,14,1,0,0,0.0,78,21,0.0714
20241022,SP-AYK-KS-015,Asics Gel-Nimbus 26 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,2,0,0,0,0.0,13,4,0.0
20241022,SP-GYM-TS-011,Puma Cotton Logo Erkek Tişört,Giyim,Tişört,Puma,3,0,0,0,0.0,19,6,0.0
20241022,SP-GYM-MN-079,Vans Thermoball Eco 2.0 Erkek Mont,Giyim,Mont,Vans,23,3,2,1,3675.49,72,28,0.1304
20241022,SP-AKS-EB-054,Puma Fleece Bere ve Eldiven Seti,Aksesuar,Eldiven ve Bere,Puma,4,1,0,0,0.0,44,8,0.25
20241022,SP-GYM-ET-070,Under Armour Basic 3-Stripes Kadın Eşofman Takımı,Giyim,Eşofman Takımı,Under Armour,11,3,1,0,0.0,62,17,0.2727
20241022,SP-AYK-GN-079,Lacoste Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,13,3,1,0,0.0,70,23,0.2308
20241022,SP-AYK-SN-039,Birkenstock Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Birkenstock,11,3,1,0,0.0,47,16,0.2727
20241022,SP-AYK-SN-069,Nike Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,Nike,3,0,0,0,0.0,13,4,0.0
20241022,SP-AYK-KR-105,Skechers Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Skechers,2,0,0,0,0.0,10,3,0.0
20241022,SP-AYK-KR-111,Under Armour Copa Pure II Elite FG Erkek Krampon,Ayakkabı,Krampon,Under Armour,7,1,0,0,0.0,36,10,0.1429
20241022,SP-AYK-KS-012,Columbia Ultraboost Light Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,11,2,0,0,0.0,67,16,0.1818
20241022,SP-GYM-EA-059,Jack & Jones Cotton Go Erkek Eşofman Altı,Giyim,Eşofman Altı,Jack & Jones,5,1,0,0,0.0,23,6,0.2
20241022,SP-GYM-MN-072,Jack & Jones Sportswear Windrunner Kadın Mont,Giyim,Mont,Jack & Jones,17,2,0,0,0.0,77,23,0.1176
20241022,SP-AYK-GN-085,Hummel Lite Racer Adapt 6.0 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,17,2,1,0,0.0,54,19,0.1176
20241022,SP-AYK-SN-042,Columbia Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Columbia,6,1,0,0,0.0,39,10,0.1667
20241022,SP-AYK-GN-087,Skechers Lite Racer Adapt 6.0 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,11,2,1,0,0.0,59,18,0.1818
20241022,SP-AYK-SN-066,Asics Suede Classic XXI Kadın Sneaker,Ayakkabı,Sneaker,Asics,10,3,1,0,0.0,74,13,0.3
20241022,SP-GYM-TS-004,Hummel Sportswear Essential Kadın Tişört,Giyim,Tişört,Hummel,5,1,0,0,0.0,36,7,0.2
20241022,SP-GYM-MN-090,Nike Silver Ridge Kadın Yağmurluk,Giyim,Mont,Nike,7,0,0,0,0.0,24,8,0.0
20241022,SP-AYK-TR-152,Columbia Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Columbia,14,2,0,0,0.0,62,19,0.1429
20241022,SP-AYK-VL-171,Columbia Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Columbia,2,0,0,0,0.0,13,3,0.0
20241022,SP-AYK-SN-058,Under Armour Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Under Armour,13,3,1,0,0.0,57,22,0.2308
