order_id,line_id,item_id,item_name,item_category,item_category2,item_brand,quantity,unit_price,line_total,discount_amount,refund_amount
SP-2024-003523,1,SP-GYM-TS-013,Nike Cotton Logo Erkek Tişört,Giyim,Tişört,Nike,2,679.0,1358.0,281.42,0.0
SP-2024-003523,2,SP-AYK-OD-134,Adidas Facet 75 Mid Erkek Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,Adidas,1,4149.0,4149.0,0.0,0.0
SP-2024-003523,3,SP-GYM-ET-066,Jack & Jones Sportswear Sport Essentials Kadın Eşofman Takımı,Giyim,Eşofman Takımı,Jack & Jones,3,2519.0,7557.0,0.0,0.0
SP-2024-003524,1,SP-AYK-HS-093,Lacoste Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Lacoste,1,1939.0,1939.0,155.22,0.0
SP-2024-003524,2,SP-AYK-GN-086,Hummel Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,2,1679.0,3358.0,0.0,0.0
SP-2024-003525,1,SP-AKS-SP-033,U.S. Polo Assn. H86 Futura Washed Unisex Şapka,Aksesuar,Şapka,U.S. Polo Assn.,1,439.0,439.0,0.0,0.0
SP-2024-003526,1,SP-AYK-HS-097,Crocs Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Crocs,2,1769.0,3538.0,0.0,0.0
SP-2024-003526,2,SP-GYM-EA-056,Levi's Essentials Fleece Kadın Eşofman Altı,Giyim,Eşofman Altı,Levi's,2,989.0,1978.0,0.0,0.0
SP-2024-003526,3,SP-AKS-SP-027,Puma H86 Futura Washed Unisex Şapka,Aksesuar,Şapka,Puma,1,629.0,629.0,0.0,0.0
SP-2024-003527,1,SP-GYM-EA-059,Jack & Jones Cotton Go Erkek Eşofman Altı,Giyim,Eşofman Altı,Jack & Jones,1,1149.0,1149.0,0.0,0.0
SP-2024-003527,2,SP-GYM-TS-012,Puma Cotton Logo Kadın Tişört,Giyim,Tişört,Puma,1,589.0,589.0,0.0,0.0
SP-2024-003528,1,SP-AYK-KS-026,Adidas Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Adidas,1,3609.0,3609.0,0.0,0.0
SP-2024-003528,2,SP-AYK-KS-005,Columbia Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,1,2669.0,2669.0,0.0,0.0
SP-2024-003528,3,SP-AKS-SC-046,U.S. Polo Assn. Linear Backpack Unisex Sırt Çantası,Aksesuar,Sırt Çantası,U.S. Polo Assn.,1,1209.0,1209.0,0.0,0.0
SP-2024-003528,4,SP-AYK-SN-044,Reebok Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Reebok,1,2049.0,2049.0,0.0,0.0
SP-2024-003529,1,SP-AYK-BK-116,Lacoste Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Lacoste,1,3469.0,3469.0,0.0,0.0
SP-2024-003530,1,SP-GYM-SW-044,Columbia Core Logo Kadın Hoodie,Giyim,Sweatshirt,Columbia,1,1089.0,1089.0,0.0,0.0
SP-2024-003531,1,SP-AYK-KR-107,Lacoste Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Lacoste,1,3629.0,3629.0,580.82,1361.7
SP-2024-003532,1,SP-AYK-GN-078,Nike Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,1,2019.0,2019.0,0.0,0.0
SP-2024-003533,1,SP-AYK-OD-137,The North Face Facet 75 Mid Kadın Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,The North Face,1,3579.0,3579.0,0.0,0.0
SP-2024-003533,2,SP-AKS-CR-016,Nike Trefoil Liner 3'lü Erkek Çorap,Aksesuar,Çorap,Nike,2,229.0,458.0,0.0,0.0
SP-2024-003533,3,SP-AYK-SN-064,Lacoste Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Lacoste,1,1299.0,1299.0,0.0,0.0
SP-2024-003534,1,SP-SML-KE-011,Nike Goalkeeper Match Kaleci Eldiveni,Spor Malzemeleri,Kaleci Eldiveni,Nike,1,699.0,699.0,0.0,0.0
SP-2024-003535,1,SP-GYM-FR-123,Under Armour Galatasaray 2024/25 İç Saha Forması,Giyim,Forma,Under Armour,1,1769.0,1769.0,0.0,0.0
SP-2024-003536,1,SP-AYK-TR-163,Skechers Classic Clog Kadın Terlik,Ayakkabı,Terlik,Skechers,1,1679.0,1679.0,0.0,0.0
SP-2024-003537,1,SP-GYM-JN-115,Adidas 501 Original Fit Erkek Jean,Giyim,Jean,Adidas,2,2189.0,4378.0,299.94,0.0
SP-2024-003538,1,SP-AYK-SN-065,Asics Suede Classic XXI Erkek Sneaker,Ayakkabı,Sneaker,Asics,1,2549.0,2549.0,0.0,0.0
SP-2024-003538,2,SP-AKS-SP-032,U.S. Polo Assn. H86 Futura Washed Kadın Şapka,Aksesuar,Şapka,U.S. Polo Assn.,1,589.0,589.0,48.22,0.0
SP-2024-003539,1,SP-AYK-HS-096,Salomon Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,1,1389.0,1389.0,350.56,0.0
SP-2024-003539,2,SP-AYK-TR-152,Columbia Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Columbia,1,939.0,939.0,235.8,0.0
SP-2024-003540,1,SP-AYK-OD-127,Hummel Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,1,3689.0,3689.0,0.0,0.0
SP-2024-003541,1,SP-AYK-TR-143,Birkenstock Victori One Slide Unisex Terlik,Ayakkabı,Terlik,Birkenstock,2,779.0,1558.0,0.0,0.0
SP-2024-003542,1,SP-AYK-BK-118,Hummel Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Hummel,1,3079.0,3079.0,359.94,0.0
SP-2024-003542,2,SP-AYK-GN-077,Nike Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,2,2149.0,4298.0,0.0,0.0
SP-2024-003542,3,SP-AYK-SN-040,Birkenstock Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Birkenstock,2,2429.0,4858.0,1219.81,0.0
SP-2024-003543,1,SP-AYK-SN-073,Lacoste Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,Lacoste,1,2039.0,2039.0,0.0,0.0
SP-2024-003544,1,SP-AYK-HS-096,Salomon Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,1,1389.0,1389.0,188.79,0.0
SP-2024-003545,1,SP-GYM-TS-006,Jack & Jones Sportswear Essential Kadın Tişört,Giyim,Tişört,Jack & Jones,1,719.0,719.0,0.0,0.0
SP-2024-003545,2,SP-AKS-SP-030,Adidas H86 Futura Washed Unisex Şapka,Aksesuar,Şapka,Adidas,1,489.0,489.0,0.0,0.0
SP-2024-003546,1,SP-GYM-SW-042,Jack & Jones Core Logo Kadın Hoodie,Giyim,Sweatshirt,Jack & Jones,1,1169.0,1169.0,0.0,0.0
SP-2024-003546,2,SP-AKS-EB-055,Puma Fleece Bere ve Eldiven Seti,Aksesuar,Eldiven ve Bere,Puma,3,609.0,1827.0,0.0,0.0
SP-2024-003547,1,SP-AYK-SN-058,Under Armour Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Under Armour,1,1949.0,1949.0,0.0,0.0
SP-2024-003547,2,SP-AYK-BK-114,Columbia LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Columbia,2,4189.0,8378.0,1583.63,0.0
SP-2024-003547,3,SP-AYK-GN-087,Skechers Lite Racer Adapt 6.0 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,1,1219.0,1219.0,0.0,0.0
SP-2024-003547,4,SP-AYK-KS-025,Adidas Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Adidas,1,4169.0,4169.0,872.17,0.0
SP-2024-003548,1,SP-AYK-GN-091,Columbia Go Walk 7 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Columbia,3,2019.0,6057.0,0.0,0.0
SP-2024-003549,1,SP-AYK-TR-157,Asics Adilette Comfort Kadın Terlik,Ayakkabı,Terlik,Asics,3,809.0,2427.0,592.62,0.0
SP-2024-003549,2,SP-AYK-SN-053,Birkenstock Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Birkenstock,1,2279.0,2279.0,0.0,0.0
SP-2024-003550,1,SP-AYK-KR-111,Under Armour Copa Pure II Elite FG Erkek Krampon,Ayakkabı,Krampon,Under Armour,1,4219.0,4219.0,525.04,3885.2
SP-2024-003550,2,SP-AYK-SN-058,Under Armour Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Under Armour,2,1949.0,3898.0,0.0,3589.59
SP-2024-003551,1,SP-GYM-CK-097,Puma Sportswear Windrunner Erkek Rüzgarlık,Giyim,Ceket,Puma,1,2389.0,2389.0,0.0,0.0
SP-2024-003552,1,SP-SML-FT-001,Adidas Flight Match Ball Futbol Topu,Spor Malzemeleri,Futbol Topu,Adidas,1,2099.0,2099.0,0.0,0.0
SP-2024-003553,1,SP-AYK-TR-166,Puma Arizona Kadın Sandalet,Ayakkabı,Terlik,Puma,1,2179.0,2179.0,0.0,0.0
SP-2024-003553,2,SP-AYK-OD-133,Birkenstock Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,2,3639.0,7278.0,0.0,0.0
SP-2024-003554,1,SP-AYK-TR-158,Asics Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Asics,2,779.0,1558.0,0.0,0.0
SP-2024-003554,2,SP-GYM-EA-051,Adidas Essentials Fleece Erkek Eşofman Altı,Giyim,Eşofman Altı,Adidas,1,1259.0,1259.0,0.0,0.0
SP-2024-003554,3,SP-GYM-ET-069,Under Armour Basic 3-Stripes Erkek Eşofman Takımı,Giyim,Eşofman Takımı,Under Armour,1,1979.0,1979.0,0.0,0.0
SP-2024-003554,4,SP-AYK-KS-025,Adidas Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Adidas,2,4169.0,8338.0,0.0,0.0
SP-2024-003555,1,SP-GYM-FR-123,Under Armour Galatasaray 2024/25 İç Saha Forması,Giyim,Forma,Under Armour,1,1769.0,1769.0,0.0,0.0
SP-2024-003556,1,SP-AYK-KS-024,Asics Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,1,4729.0,4729.0,0.0,0.0
SP-2024-003557,1,SP-AYK-SN-045,Reebok Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Reebok,2,2239.0,4478.0,0.0,0.0
SP-2024-003558,1,SP-GYM-EA-058,U.S. Polo Assn. Essentials Fleece Kadın Eşofman Altı,Giyim,Eşofman Altı,U.S. Polo Assn.,1,799.0,799.0,0.0,0.0
SP-2024-003558,2,SP-AYK-GN-079,Lacoste Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,2,1649.0,3298.0,729.14,0.0
SP-2024-003558,3,SP-AYK-SN-055,Birkenstock Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Birkenstock,1,1849.0,1849.0,388.05,0.0
SP-2024-003559,1,SP-GYM-MN-083,The North Face Silver Ridge Erkek Yağmurluk,Giyim,Mont,The North Face,1,2869.0,2869.0,0.0,0.0
SP-2024-003559,2,SP-AYK-KS-009,Converse Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,3,3759.0,11277.0,0.0,0.0
SP-2024-003559,3,SP-AYK-KS-025,Adidas Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Adidas,1,4169.0,4169.0,856.3,0.0
SP-2024-003559,4,SP-AYK-OD-126,Hummel Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,1,3659.0,3659.0,0.0,0.0
SP-2024-003560,1,SP-AYK-KS-021,Converse Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,1,4669.0,4669.0,0.0,0.0
SP-2024-003560,2,SP-AYK-TR-158,Asics Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Asics,1,779.0,779.0,0.0,0.0
SP-2024-003561,1,SP-GYM-FR-124,The North Face Galatasaray 2024/25 İç Saha Forması,Giyim,Forma,The North Face,1,1449.0,1449.0,0.0,0.0
SP-2024-003562,1,SP-AYK-HS-096,Salomon Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,1,1389.0,1389.0,0.0,0.0
SP-2024-003563,1,SP-GYM-FR-132,U.S. Polo Assn. Trabzonspor 2024/25 İç Saha Forması,Giyim,Forma,U.S. Polo Assn.,1,1309.0,1309.0,0.0,0.0
SP-2024-003564,1,SP-AKS-CR-008,Nike Everyday Cushioned 3'lü Kadın Çorap,Aksesuar,Çorap,Nike,2,299.0,598.0,0.0,0.0
SP-2024-003565,1,SP-GYM-CK-094,Jack & Jones Sportswear Windrunner Kadın Rüzgarlık,Giyim,Ceket,Jack & Jones,1,1569.0,1569.0,128.57,1118.98
SP-2024-003565,2,SP-AYK-TR-168,Skechers Arizona Erkek Sandalet,Ayakkabı,Terlik,Skechers,1,1639.0,1639.0,0.0,1168.91
SP-2024-003566,1,SP-AKS-CR-004,U.S. Polo Assn. Everyday Cushioned 3'lü Erkek Çorap,Aksesuar,Çorap,U.S. Polo Assn.,1,209.0,209.0,0.0,0.0
SP-2024-003567,1,SP-AYK-SN-037,Reebok Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Reebok,1,2369.0,2369.0,261.28,0.0
SP-2024-003568,1,SP-AYK-OD-123,Hummel X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,1,5139.0,5139.0,993.75,0.0
SP-2024-003568,2,SP-AYK-SN-073,Lacoste Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,Lacoste,1,2039.0,2039.0,104.79,0.0
SP-2024-003569,1,SP-AYK-HS-099,Nike Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Nike,1,2249.0,2249.0,0.0,0.0
SP-2024-003570,1,SP-AKS-SC-045,The North Face Linear Backpack Unisex Sırt Çantası,Aksesuar,Sırt Çantası,The North Face,1,869.0,869.0,0.0,0.0
SP-2024-003571,1,SP-AYK-GN-080,Lacoste Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,1,1779.0,1779.0,0.0,0.0
SP-2024-003571,2,SP-GYM-CK-100,Levi's Run Favorite Kadın Ceket,Giyim,Ceket,Levi's,1,1319.0,1319.0,0.0,0.0
SP-2024-003572,1,SP-GYM-EA-047,Lacoste Sportswear Club Erkek Eşofman Altı,Giyim,Eşofman Altı,Lacoste,1,1339.0,1339.0,0.0,0.0
SP-2024-003572,2,SP-AYK-TR-168,Skechers Arizona Erkek Sandalet,Ayakkabı,Terlik,Skechers,2,1639.0,3278.0,0.0,0.0
SP-2024-003572,3,SP-AYK-GN-085,Hummel Lite Racer Adapt 6.0 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,1,1579.0,1579.0,0.0,0.0
SP-2024-003573,1,SP-AYK-KS-005,Columbia Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,1,2669.0,2669.0,0.0,0.0
SP-2024-003573,2,SP-AYK-SN-040,Birkenstock Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Birkenstock,3,2429.0,7287.0,0.0,0.0
SP-2024-003574,1,SP-AYK-BK-119,Salomon Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Salomon,1,3039.0,3039.0,0.0,0.0
SP-2024-003575,1,SP-GYM-CK-091,Hummel Sportswear Windrunner Erkek Rüzgarlık,Giyim,Ceket,Hummel,2,1649.0,3298.0,617.01,0.0
SP-2024-003576,1,SP-AYK-VL-171,Columbia Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Columbia,1,2409.0,2409.0,0.0,1187.83
SP-2024-003576,2,SP-AYK-TR-145,Columbia Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Columbia,1,1149.0,1149.0,0.0,566.55
SP-2024-003577,1,SP-AYK-SN-033,Vans Air Force 1 '07 Erkek Sneaker,Ayakkabı,Sneaker,Vans,1,3249.0,3249.0,0.0,0.0
SP-2024-003578,1,SP-AYK-HS-096,Salomon Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,1,1389.0,1389.0,179.13,581.52
SP-2024-003578,2,SP-AYK-TR-166,Puma Arizona Kadın Sandalet,Ayakkabı,Terlik,Puma,1,2179.0,2179.0,0.0,912.26
SP-2024-003579,1,SP-GYM-SW-039,Lacoste Core Logo Erkek Hoodie,Giyim,Sweatshirt,Lacoste,1,1339.0,1339.0,400.84,0.0
SP-2024-003579,2,SP-AYK-SN-050,The North Face Old Skool Erkek Sneaker,Ayakkabı,Sneaker,The North Face,1,2429.0,2429.0,303.87,0.0
SP-2024-003580,1,SP-AYK-SN-069,Nike Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,Nike,1,1619.0,1619.0,0.0,0.0
SP-2024-003580,2,SP-GYM-CK-092,Hummel Sportswear Windrunner Kadın Rüzgarlık,Giyim,Ceket,Hummel,1,2199.0,2199.0,0.0,0.0
SP-2024-003581,1,SP-AYK-TR-146,Columbia Victori One Slide Unisex Terlik,Ayakkabı,Terlik,Columbia,3,1079.0,3237.0,0.0,0.0
SP-2024-003582,1,SP-GYM-EA-059,Jack & Jones Cotton Go Erkek Eşofman Altı,Giyim,Eşofman Altı,Jack & Jones,1,1149.0,1149.0,324.59,0.0
SP-2024-003582,2,SP-AYK-TR-164,Skechers Classic Clog Unisex Terlik,Ayakkabı,Terlik,Skechers,1,1279.0,1279.0,0.0,0.0
SP-2024-003583,1,SP-GYM-TS-015,New Balance Cotton Logo Erkek Tişört,Giyim,Tişört,New Balance,1,439.0,439.0,0.0,0.0
SP-2024-003583,2,SP-GYM-MN-072,Jack & Jones Sportswear Windrunner Kadın Mont,Giyim,Mont,Jack & Jones,2,2989.0,5978.0,0.0,0.0
SP-2024-003584,1,SP-AYK-KR-111,Under Armour Copa Pure II Elite FG Erkek Krampon,Ayakkabı,Krampon,Under Armour,1,4219.0,4219.0,0.0,0.0
SP-2024-003584,2,SP-AYK-KS-005,Columbia Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,2,2669.0,5338.0,0.0,0.0
SP-2024-003584,3,SP-GYM-TS-017,Lacoste Cotton Logo Erkek Tişört,Giyim,Tişört,Lacoste,2,579.0,1158.0,0.0,0.0
SP-2024-003584,4,SP-AYK-SN-042,Columbia Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Columbia,2,2469.0,4938.0,0.0,0.0
SP-2024-003585,1,SP-GYM-TS-024,Vans Tech Kadın Antrenman Tişört,Giyim,Tişört,Vans,2,1399.0,2798.0,0.0,0.0
SP-2024-003586,1,SP-GYM-MN-089,Nike Silver Ridge Erkek Yağmurluk,Giyim,Mont,Nike,1,2419.0,2419.0,0.0,0.0
SP-2024-003587,1,SP-GYM-MN-082,Levi's Thermoball Eco 2.0 Kadın Mont,Giyim,Mont,Levi's,1,6639.0,6639.0,0.0,0.0
SP-2024-003588,1,SP-AYK-VL-175,Salomon Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Salomon,1,2259.0,2259.0,0.0,0.0
SP-2024-003589,1,SP-AYK-GN-078,Nike Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,2,2019.0,4038.0,0.0,0.0
SP-2024-003589,2,SP-AKS-EB-055,Puma Fleece Bere ve Eldiven Seti,Aksesuar,Eldiven ve Bere,Puma,1,609.0,609.0,0.0,0.0
SP-2024-003589,3,SP-AYK-SN-051,The North Face Old Skool Kadın Sneaker,Ayakkabı,Sneaker,The North Face,2,1599.0,3198.0,0.0,0.0
SP-2024-003589,4,SP-GYM-MN-075,Lacoste Sportswear Windrunner Erkek Mont,Giyim,Mont,Lacoste,1,2099.0,2099.0,496.88,0.0
SP-2024-003590,1,SP-GYM-CK-102,Under Armour Run Favorite Kadın Ceket,Giyim,Ceket,Under Armour,1,1379.0,1379.0,0.0,0.0
SP-2024-003590,2,SP-GYM-JN-118,Reebok 501 Original Fit Kadın Jean,Giyim,Jean,Reebok,1,2399.0,2399.0,0.0,0.0
SP-2024-003591,1,SP-AYK-BK-118,Hummel Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Hummel,1,3079.0,3079.0,471.21,0.0
SP-2024-003592,1,SP-GYM-FR-127,Jack & Jones Fenerbahçe 2024/25 İç Saha Forması,Giyim,Forma,Jack & Jones,1,1979.0,1979.0,0.0,0.0
SP-2024-003593,1,SP-AYK-KR-108,Birkenstock Predator Elite FG Erkek Krampon,Ayakkabı,Krampon,Birkenstock,1,4659.0,4659.0,0.0,0.0
SP-2024-003594,1,SP-GYM-TS-010,Reebok Trefoil Essentials Kadın Tişört,Giyim,Tişört,Reebok,2,819.0,1638.0,0.0,0.0
SP-2024-003594,2,SP-GYM-EA-057,U.S. Polo Assn. Essentials Fleece Erkek Eşofman Altı,Giyim,Eşofman Altı,U.S. Polo Assn.,1,1499.0,1499.0,0.0,0.0
SP-2024-003595,1,SP-AYK-SN-056,Under Armour Chuck Taylor All Star Erkek Sneaker,Ayakkabı,Sneaker,Under Armour,1,1549.0,1549.0,0.0,0.0
SP-2024-003595,2,SP-AYK-OD-129,Lacoste Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Lacoste,1,2719.0,2719.0,179.21,0.0
SP-2024-003595,3,SP-GYM-TS-024,Vans Tech Kadın Antrenman Tişört,Giyim,Tişört,Vans,1,1399.0,1399.0,0.0,0.0
SP-2024-003595,4,SP-GYM-TS-021,Columbia Tech Erkek Antrenman Tişört,Giyim,Tişört,Columbia,1,1059.0,1059.0,0.0,0.0
SP-2024-003595,5,SP-GYM-EA-046,Nike Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Nike,1,1089.0,1089.0,210.12,0.0
SP-2024-003596,1,SP-SML-TK-009,Hummel Mercurial Lite Tekmelik,Spor Malzemeleri,Tekmelik,Hummel,1,629.0,629.0,0.0,0.0
SP-2024-003596,2,SP-AYK-KS-008,Skechers Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Skechers,1,3019.0,3019.0,0.0,0.0
SP-2024-003596,3,SP-AYK-SN-048,Nike Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Nike,1,2199.0,2199.0,0.0,0.0
SP-2024-003597,1,SP-AYK-SN-072,New Balance Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,New Balance,1,1839.0,1839.0,0.0,0.0
SP-2024-003598,1,SP-GYM-MN-074,The North Face Sportswear Windrunner Kadın Mont,Giyim,Mont,The North Face,2,2209.0,4418.0,0.0,0.0
SP-2024-003599,1,SP-AYK-TR-148,Lacoste Adilette Comfort Kadın Terlik,Ayakkabı,Terlik,Lacoste,1,819.0,819.0,172.27,0.0
SP-2024-003599,2,SP-AYK-VL-171,Columbia Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Columbia,1,2409.0,2409.0,0.0,0.0
SP-2024-003599,3,SP-AYK-TR-149,Lacoste Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Lacoste,1,669.0,669.0,0.0,0.0
SP-2024-003600,1,SP-GYM-MN-072,Jack & Jones Sportswear Windrunner Kadın Mont,Giyim,Mont,Jack & Jones,1,2989.0,2989.0,0.0,0.0
SP-2024-003600,2,SP-AYK-GN-079,Lacoste Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,1,1649.0,1649.0,0.0,0.0
SP-2024-003600,3,SP-AYK-SN-045,Reebok Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Reebok,1,2239.0,2239.0,0.0,0.0
SP-2024-003601,1,SP-AYK-KS-018,Salomon Gel-Nimbus 26 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Salomon,1,4209.0,4209.0,469.58,0.0
SP-2024-003601,2,SP-GYM-TS-004,Hummel Sportswear Essential Kadın Tişört,Giyim,Tişört,Hummel,1,679.0,679.0,142.11,0.0
SP-2024-003601,3,SP-GYM-SR-109,Hummel Aeroready Erkek Şort,Giyim,Şort,Hummel,1,989.0,989.0,116.64,0.0
SP-2024-003601,4,SP-AYK-SN-069,Nike Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,Nike,1,1619.0,1619.0,0.0,0.0
SP-2024-003602,1,SP-AYK-KR-109,Crocs Predator Elite FG Erkek Krampon,Ayakkabı,Krampon,Crocs,1,5119.0,5119.0,0.0,0.0
SP-2024-003603,1,SP-AYK-GN-088,Skechers Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,1,1669.0,1669.0,0.0,0.0
SP-2024-003603,2,SP-GYM-JN-122,Under Armour 511 Slim Fit Erkek Jean,Giyim,Jean,Under Armour,1,1879.0,1879.0,0.0,0.0
SP-2024-003603,3,SP-GYM-MN-088,Lacoste Silver Ridge Kadın Yağmurluk,Giyim,Mont,Lacoste,1,3009.0,3009.0,0.0,0.0
SP-2024-003603,4,SP-AKS-CR-013,U.S. Polo Assn. Trefoil Liner 3'lü Erkek Çorap,Aksesuar,Çorap,U.S. Polo Assn.,1,379.0,379.0,0.0,0.0
SP-2024-003603,5,SP-AYK-SN-068,Salomon Suede Classic XXI Kadın Sneaker,Ayakkabı,Sneaker,Salomon,1,2289.0,2289.0,0.0,0.0
SP-2024-003604,1,SP-AYK-KS-007,Skechers Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Skechers,1,4089.0,4089.0,0.0,0.0
SP-2024-003604,2,SP-GYM-FR-128,Levi's Fenerbahçe 2024/25 İç Saha Forması,Giyim,Forma,Levi's,2,1579.0,3158.0,0.0,0.0
SP-2024-003604,3,SP-GYM-SW-034,Columbia Essentials 3-Stripes Kadın Sweatshirt,Giyim,Sweatshirt,Columbia,1,1609.0,1609.0,0.0,0.0
SP-2024-003605,1,SP-AYK-OD-129,Lacoste Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Lacoste,2,2719.0,5438.0,0.0,0.0
SP-2024-003605,2,SP-AYK-SN-073,Lacoste Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,Lacoste,1,2039.0,2039.0,337.61,0.0
SP-2024-003605,3,SP-GYM-EA-049,Vans Sportswear Club Erkek Eşofman Altı,Giyim,Eşofman Altı,Vans,1,1409.0,1409.0,0.0,0.0
